ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24381,JC117760,1/15/2019 13:22,005XX N SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1122,11,37,23,01A,1150294,1903290,2019,1/23/2019 11:26,41.89053246,-87.72350225,"(41.890532455, -87.723502246)"
24382,JC122250,1/19/2019 0:18,018XX W 87TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2221,22,21,71,01A,1165678,1846987,2019,1/26/2019 16:10,41.73571676,-87.66860425,"(41.735716764, -87.668604253)"
24383,JC122279,1/19/2019 1:22,021XX S ROCKWELL ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1023,10,24,30,01A,1159367,1889509,2019,1/26/2019 16:10,41.85253428,-87.69056073,"(41.852534276, -87.690560725)"
24385,JC123347,1/20/2019 11:23,016XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,611,6,17,71,01A,1166780,1852325,2019,1/27/2019 16:09,41.75034158,-87.66441491,"(41.750341579, -87.664414911)"
24387,JC125074,1/22/2019 5:26,043XX W FLOURNOY ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1131,11,24,26,01A,1147652,1896686,2019,1/29/2019 16:19,41.87246144,-87.73337457,"(41.872461439, -87.733374572)"
11552577,JC100040,1/1/2019 0:31,032XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,1713,17,33,14,14,1153943,1931709,2019,1/10/2019 15:16,41.9684445,-87.70934174,"(41.968444497, -87.709341738)"
11552587,JC100034,1/1/2019 0:05,006XX E 83RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,632,6,6,44,14,1182085,1849762,2019,1/10/2019 15:16,41.74296822,-87.6084099,"(41.742968219, -87.6084099)"
11552596,JC100045,1/1/2019 0:03,001XX W HURON ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,HOTEL/MOTEL,FALSE,FALSE,1832,18,42,8,04B,1175159,1905043,2019,1/10/2019 15:16,41.89482155,-87.63213393,"(41.894821547, -87.632133928)"
11552605,JC100030,1/1/2019 0:01,004XX N MONTICELLO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,1122,11,27,23,15,1151958,1902815,2019,1/10/2019 15:16,41.88919639,-87.71740372,"(41.889196391, -87.717403722)"
11552609,JC100028,1/1/2019 0:05,013XX S CENTRAL PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1011,10,24,29,08B,1152589,1893426,2019,1/10/2019 15:16,41.86341951,-87.71533469,"(41.863419512, -87.71533469)"
11552610,JC100044,1/1/2019 0:02,031XX W 25TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1033,10,12,30,14,1155950,1887234,2019,1/10/2019 15:16,41.84636092,-87.70316347,"(41.84636092, -87.703163469)"
11552614,JC100052,1/1/2019 0:28,056XX W DIVERSEY AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,BAR OR TAVERN,TRUE,FALSE,2514,25,31,19,24,1138373,1918052,2019,1/10/2019 15:16,41.93126525,-87.76692444,"(41.931265251, -87.766924444)"
11552615,JC100069,1/1/2019 0:30,017XX E 74TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,324,3,8,43,14,1189072,1856256,2019,1/10/2019 15:16,41.76062398,-87.58260202,"(41.760623978, -87.582602018)"
11552616,JC100027,1/1/2019 0:03,017XX N MAYFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2531,25,29,25,15,1136818,1911040,2019,1/10/2019 15:16,41.91205157,-87.7728073,"(41.912051569, -87.772807303)"
11552617,JC100047,1/1/2019 0:29,011XX W NORTH SHORE AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,2432,24,49,1,08B,1167446,1944661,2019,1/10/2019 15:16,42.00370451,-87.6593172,"(42.00370451, -87.659317195)"
11552619,JC100048,1/1/2019 0:14,065XX S HOYNE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,726,7,16,67,15,1163488,1861299,2019,1/10/2019 15:16,41.7750371,-87.67622714,"(41.775037102, -87.676227136)"
11552622,JC100066,1/1/2019 0:08,017XX W CULLERTON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,1234,12,25,31,15,1165248,1890458,2019,1/10/2019 15:16,41.85501559,-87.66894875,"(41.855015591, -87.668948752)"
11552623,JC100080,1/1/2019 1:05,083XX S KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,834,8,18,70,14,1146424,1848684,2019,1/10/2019 15:16,41.74076008,-87.73910166,"(41.740760078, -87.739101656)"
11552624,JC100059,1/1/2019 0:52,043XX W GLADYS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1131,11,28,26,08B,1147546,1898002,2019,1/10/2019 15:16,41.87607473,-87.73373,"(41.876074731, -87.733729997)"
11552626,JC100100,1/1/2019 1:37,047XX W 82ND PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,834,8,18,70,08B,1146377,1849401,2019,1/10/2019 15:16,41.74272855,-87.73925573,"(41.742728549, -87.739255727)"
11552631,JC100038,1/1/2019 0:11,005XX N LEAMINGTON AVE,550,ASSAULT,AGGRAVATED PO: HANDGUN,STREET,FALSE,FALSE,1532,15,37,25,04A,1141936,1903091,2019,1/10/2019 15:16,41.89014528,-87.75420212,"(41.890145275, -87.754202117)"
11552632,JC100002,1/1/2019 0:02,061XX S EBERHART AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,313,3,20,42,15,1180637,1864382,2019,1/10/2019 15:16,41.78312038,-87.61326696,"(41.783120383, -87.613266958)"
11552635,JC100109,1/1/2019 0:57,039XX N KEELER AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1731,17,45,16,24,1147701,1925886,2019,1/10/2019 15:16,41.9525882,-87.73244359,"(41.952588198, -87.732443591)"
11552639,JC100103,1/1/2019 1:26,010XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1112,11,27,23,14,1150862,1906596,2019,1/10/2019 15:16,41.89959336,-87.72132966,"(41.899593359, -87.721329659)"
11552640,JC100086,1/1/2019 0:20,065XX S TALMAN AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,TRUE,FALSE,831,8,17,66,04A,1159836,1861115,2019,1/10/2019 15:16,41.77460797,-87.68962,"(41.774607973, -87.689619995)"
11552642,JC100107,1/1/2019 0:25,067XX S HONORE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,FALSE,FALSE,726,7,16,67,15,1165178,1859995,2019,1/10/2019 15:16,41.77142315,-87.67006868,"(41.771423151, -87.670068676)"
11552643,JC100111,1/1/2019 0:36,024XX W TAYLOR ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,TRUE,FALSE,1135,11,28,28,08B,1160239,1895637,2019,1/10/2019 15:16,41.86933217,-87.68719095,"(41.869332166, -87.687190946)"
11552644,JC100150,1/1/2019 2:00,055XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,FALSE,FALSE,712,7,20,68,3,1171913,1868122,2019,1/10/2019 15:16,41.79357939,-87.64514207,"(41.793579386, -87.645142068)"
11552645,JC100087,1/1/2019 0:01,028XX E 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,421,4,7,43,14,1196262,1855497,2019,1/10/2019 15:16,41.75836602,-87.55627603,"(41.75836602, -87.556276032)"
11552647,JC100078,1/1/2019 0:08,016XX W 21ST ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,TRUE,FALSE,1234,12,25,31,18,1165697,1890136,2019,1/10/2019 15:16,41.85412245,-87.66730989,"(41.854122448, -87.667309894)"
11552648,JC100140,1/1/2019 1:45,014XX N LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2535,25,26,23,14,1151440,1909291,2019,1/10/2019 15:16,41.90697737,-87.71913578,"(41.906977365, -87.719135778)"
11552651,JC100155,1/1/2019 2:00,051XX W WABANSIA AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,2533,25,37,25,08B,1141975,1910822,2019,1/10/2019 15:16,41.91135931,-87.75386711,"(41.911359309, -87.753867114)"
11552658,JC100067,1/1/2019 0:53,005XX S DEARBORN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,FALSE,TRUE,123,1,4,32,08B,1176008,1897956,2019,1/10/2019 15:16,41.87535534,-87.62922938,"(41.875355342, -87.629229381)"
11552660,JC100055,1/1/2019 0:15,002XX N WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,TRUE,TRUE,111,1,42,32,08B,1176777,1901808,2019,1/10/2019 15:16,41.8859081,-87.62628943,"(41.885908101, -87.626289429)"
11552661,JC100166,1/1/2019 2:03,028XX W MONROE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,FALSE,FALSE,1124,11,27,27,15,1157510,1899561,2019,1/10/2019 15:16,41.88015594,-87.69710307,"(41.880155941, -87.697103065)"
11552664,JC100097,1/1/2019 1:03,028XX E 84TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,423,4,7,46,15,1196380,1849817,2019,1/10/2019 15:16,41.74277675,-87.55603164,"(41.742776749, -87.556031642)"
11552666,JC100153,1/1/2019 1:25,028XX W ROOSEVELT RD,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1135,11,28,29,08B,1157452,1894581,2019,1/10/2019 15:16,41.8664915,-87.6974515,"(41.866491504, -87.697451501)"
11552667,JC100123,1/1/2019 0:00,004XX N STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1176302,1903096,2019,1/10/2019 15:16,41.88945317,-87.62799483,"(41.889453169, -87.627994833)"
11552668,JC100130,1/1/2019 2:04,011XX W BALMORAL AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,FALSE,2023,20,48,77,11,1167727,1936022,2019,1/10/2019 15:16,41.97999283,-87.65853385,"(41.979992834, -87.658533846)"
11552673,JC100110,1/1/2019 1:36,073XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,732,7,6,68,15,1172903,1856216,2019,1/10/2019 15:16,41.76088615,-87.64186288,"(41.76088615, -87.641862877)"
11552674,JC100085,1/1/2019 0:00,092XX S NORMAL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2223,22,21,73,7,1174586,1843723,2019,1/10/2019 15:16,41.72656648,-87.63606562,"(41.726566477, -87.636065622)"
11552675,JC100113,1/1/2019 1:50,043XX W HADDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1111,11,37,23,14,1147224,1907310,2019,1/10/2019 15:16,41.90162309,-87.73467385,"(41.901623089, -87.734673845)"
11552676,JC100161,1/1/2019 1:59,050XX N SAWYER AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,1713,17,33,14,18,1153804,1933199,2019,1/10/2019 15:16,41.97253592,-87.70981296,"(41.972535923, -87.709812963)"
11552677,JC100046,1/1/2019 0:26,003XX N DEARBORN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,FALSE,1831,18,42,8,14,1175884,1902584,2019,1/10/2019 15:16,41.88805763,-87.62954531,"(41.888057631, -87.629545308)"
11552678,JC100098,1/1/2019 1:29,001XX W KINZIE ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,FALSE,FALSE,1831,18,42,8,08B,1175310,1902997,2019,1/10/2019 15:16,41.88920383,-87.6316408,"(41.889203826, -87.631640804)"
11552680,JC100192,1/1/2019 2:15,006XX N FRANKLIN ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,TRUE,FALSE,1831,18,42,8,22,1174211,1904618,2019,1/10/2019 15:16,41.89367653,-87.63562833,"(41.893676531, -87.635628328)"
11552681,JC100209,1/1/2019 2:16,017XX N NEWCASTLE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,2513,25,29,25,15,1130486,1910888,2019,1/10/2019 15:16,41.91174566,-87.7960732,"(41.911745659, -87.796073195)"
11552683,JC100106,1/1/2019 1:20,026XX W POPE JOHN PAUL II DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,921,9,15,58,15,1159654,1876058,2019,1/10/2019 15:16,41.81561729,-87.68987716,"(41.815617293, -87.689877159)"
11552685,JC100163,1/1/2019 2:00,033XX W 62ND PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,823,8,23,66,7,1155247,1862990,2019,1/10/2019 15:16,41.77984628,-87.70639257,"(41.779846282, -87.706392569)"
11552686,JC100189,1/1/2019 1:20,0000X W HUBBARD ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESTAURANT,TRUE,FALSE,1831,18,42,8,22,1176142,1903314,2019,1/10/2019 15:16,41.89005498,-87.62857584,"(41.89005498, -87.628575838)"
11552687,JC100202,1/1/2019 0:30,015XX N KEDVALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2534,25,26,23,14,1148429,1910068,2019,1/10/2019 15:16,41.90916816,-87.73017647,"(41.90916816, -87.730176471)"
11552689,JC100170,1/1/2019 2:09,053XX W POTOMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,TRUE,2532,25,37,25,14,1140643,1908141,2019,1/10/2019 15:16,41.90402693,-87.75882648,"(41.904026928, -87.758826479)"
11552692,JC100074,1/1/2019 0:44,028XX S KARLOV AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,TRUE,FALSE,1031,10,22,30,15,1149507,1884897,2019,1/10/2019 15:16,41.84007519,-87.7268697,"(41.840075191, -87.726869697)"
11552693,JC100064,1/1/2019 0:02,090XX S DANTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,413,4,8,48,14,1187358,1845507,2019,1/10/2019 15:16,41.73116854,-87.58922448,"(41.731168542, -87.589224482)"
11552694,JC100160,1/1/2019 1:30,105XX S WENTWORTH AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,512,5,34,49,08A,1176814,1835107,2019,1/10/2019 15:16,41.70287318,-87.62816276,"(41.70287318, -87.628162756)"
11552695,JC100221,1/1/2019 2:15,0000X E 75TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,FALSE,FALSE,623,6,6,69,15,1178226,1855308,2019,1/10/2019 15:16,41.75827543,-87.6223814,"(41.758275426, -87.622381398)"
11552696,JC100083,1/1/2019 0:45,035XX W FRANKLIN BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1123,11,27,23,15,1152737,1903107,2019,1/10/2019 15:16,41.88998229,-87.71453517,"(41.889982289, -87.71453517)"
11552700,JC100159,1/1/2019 2:20,048XX S KILDARE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,815,8,14,57,08B,1148511,1872166,2019,1/10/2019 15:16,41.80515877,-87.73085224,"(41.805158768, -87.730852236)"
11552702,JC100147,1/1/2019 2:10,064XX S TROY ST,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,823,8,17,66,08A,1156492,1861849,2019,1/10/2019 15:16,41.77669021,-87.7018589,"(41.77669021, -87.701858904)"
11552704,JC100198,1/1/2019 0:30,003XX E NORTH WATER ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1834,18,42,8,08B,1178943,1903134,2019,1/10/2019 15:16,41.88949746,-87.61829494,"(41.889497462, -87.618294943)"
11552705,JC100138,1/1/2019 2:00,057XX S KOLMAR AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,813,8,13,62,5,1147010,1866228,2019,1/10/2019 15:16,41.78889271,-87.73650856,"(41.788892708, -87.73650856)"
11552706,JC100094,1/1/2019 1:16,120XX S DOTY AVE W,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,OTHER,TRUE,FALSE,532,5,9,54,10,1184127,1825103,2019,1/23/2019 11:23,41.67525343,-87.60169569,"(41.675253432, -87.601695694)"
11552707,JC100118,1/1/2019 1:48,044XX S ST LOUIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,821,8,14,58,08B,1153815,1875004,2019,1/10/2019 15:16,41.81284296,-87.71132383,"(41.812842958, -87.711323831)"
11552709,JC100020,1/1/2019 0:00,044XX S WASHTENAW AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,922,9,15,58,08B,1159112,1875020,2019,1/10/2019 15:16,41.81278001,-87.69189375,"(41.812780011, -87.691893746)"
11552710,JC100224,1/1/2019 0:35,013XX E 93RD ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,413,4,8,47,15,1186575,1843576,2019,1/10/2019 15:16,41.72588821,-87.59215377,"(41.725888209, -87.59215377)"
11552711,JC100141,1/1/2019 2:02,047XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,1912,19,47,3,14,1164805,1931449,2019,1/10/2019 15:16,41.96750702,-87.66941014,"(41.96750702, -87.669410137)"
11552713,JC100136,1/1/2019 2:05,012XX W ELMDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2433,24,48,77,08B,1166737,1939989,2019,1/10/2019 15:16,41.99089973,-87.66206033,"(41.990899731, -87.662060325)"
11552717,JC100162,1/1/2019 2:00,044XX S ALBANY AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,922,9,15,58,08A,1156443,1875017,2019,1/10/2019 15:16,41.81282603,-87.70168384,"(41.81282603, -87.701683839)"
11552718,JC100125,1/1/2019 1:20,053XX W NEWPORT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,1634,16,30,15,08B,1140255,1922423,2019,1/10/2019 15:16,41.94322539,-87.7599009,"(41.94322539, -87.759900899)"
11552721,JC100121,1/1/2019 0:20,080XX S MARSHFIELD AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE,TRUE,FALSE,611,6,21,71,15,1166742,1851332,2019,1/10/2019 15:16,41.74761746,-87.66458244,"(41.747617457, -87.664582442)"
11552725,JC100018,1/1/2019 0:11,018XX S ALLPORT ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,TRUE,FALSE,1233,12,25,31,26,1168327,1891230,2019,1/10/2019 15:16,41.8570681,-87.6576252,"(41.857068095, -87.657625201)"
11552726,JC100146,1/1/2019 2:10,086XX S ESCANABA AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,ALLEY,FALSE,FALSE,423,4,10,46,15,1196978,1848342,2019,1/10/2019 15:16,41.73871439,-87.55388955,"(41.73871439, -87.553889553)"
11552727,JC100245,1/1/2019 3:45,061XX S MAJOR AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,812,8,13,64,08B,1139458,1863202,2019,1/10/2019 15:16,41.78072936,-87.76427308,"(41.780729355, -87.764273079)"
11552728,JC100190,1/1/2019 2:01,052XX S CARPENTER ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,934,9,20,61,15,1170205,1869987,2019,1/10/2019 15:16,41.7987345,-87.6513509,"(41.798734503, -87.651350902)"
11552729,JC100227,1/1/2019 3:25,045XX S LAMON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,814,8,22,56,08B,1144452,1874188,2019,1/10/2019 15:16,41.81078457,-87.74568848,"(41.810784565, -87.745688479)"
11552730,JC100272,1/1/2019 4:14,016XX N LINDER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,2532,25,37,25,26,1139486,1910349,2019,1/10/2019 15:16,41.91010712,-87.76302257,"(41.910107122, -87.763022569)"
11552732,JC100206,1/1/2019 2:50,005XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,HOTEL/MOTEL,FALSE,FALSE,123,1,42,32,08A,1177364,1897937,2019,1/10/2019 15:16,41.87527257,-87.62425131,"(41.875272573, -87.624251314)"
11552733,JC100071,1/1/2019 0:52,081XX S ELLIS AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,FALSE,TRUE,631,6,8,44,04B,1184307,1851317,2019,1/10/2019 15:16,41.74718365,-87.60021996,"(41.747183648, -87.600219961)"
11552734,JC100205,1/1/2019 2:32,067XX S CHAPPEL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,331,3,5,43,15,1191035,1860786,2019,1/10/2019 15:16,41.77300742,-87.57526134,"(41.773007423, -87.575261338)"
11552735,JC100201,1/1/2019 2:05,076XX S COTTAGE GROVE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,624,6,6,69,15,1182887,1854512,2019,1/10/2019 15:16,41.75598415,-87.60532412,"(41.755984147, -87.605324115)"
11552736,JC100239,1/1/2019 3:30,051XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,231,2,3,40,04A,1179795,1871122,2019,1/10/2019 15:16,41.80163488,-87.61614783,"(41.801634875, -87.616147829)"
11552737,JC100232,1/1/2019 3:24,007XX N CENTRAL PARK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1121,11,27,23,15,1152250,1904701,2019,1/10/2019 15:16,41.89436601,-87.71628156,"(41.894366009, -87.716281564)"
11552742,JC100102,1/1/2019 1:20,034XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,211,2,4,35,6,1179474,1882305,2019,1/10/2019 15:16,41.83232928,-87.61698315,"(41.832329279, -87.616983146)"
11552743,JC100158,1/1/2019 2:20,050XX W SCHOOL ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1634,16,31,15,08B,1142204,1921471,2019,1/10/2019 15:16,41.94057701,-87.75276095,"(41.94057701, -87.752760951)"
11552744,JC100233,1/1/2019 3:50,057XX W 55TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,811,8,23,56,14,1138823,1867543,2019,1/10/2019 15:16,41.79265333,-87.76649623,"(41.792653331, -87.766496233)"
11552746,JC100176,1/1/2019 2:30,085XX S GREEN ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,613,6,21,71,04A,1172134,1848203,2019,1/10/2019 15:16,41.73891437,-87.64491627,"(41.738914367, -87.644916273)"
11552747,JC100281,1/1/2019 3:00,074XX S SOUTH CHICAGO AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,324,3,5,69,6,1185080,1855952,2019,1/10/2019 15:16,41.75988444,-87.5972422,"(41.759884442, -87.5972422)"
11552750,JC100289,1/1/2019 2:00,002XX W ONTARIO ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1174469,1904439,2019,1/10/2019 15:16,41.89317959,-87.63468615,"(41.893179585, -87.634686145)"
11552751,JC100194,1/1/2019 2:00,028XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1135,11,28,29,08A,1157452,1894581,2019,1/10/2019 15:16,41.8664915,-87.6974515,"(41.866491504, -87.697451501)"
11552753,JC100278,1/1/2019 4:26,054XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1522,15,29,25,14,1140258,1898137,2019,1/10/2019 15:16,41.87658178,-87.76048603,"(41.876581784, -87.76048603)"
11552754,JC100199,1/1/2019 2:58,003XX N HALSTED ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1214,12,27,28,08B,1170994,1902180,2019,1/10/2019 15:16,41.88705768,-87.64751474,"(41.88705768, -87.647514742)"
11552758,JC100058,1/1/2019 0:00,063XX S MARSHFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,725,7,16,67,14,1166414,1862607,2019,1/10/2019 15:16,41.77856457,-87.66546356,"(41.77856457, -87.665463557)"
11552764,JC100174,1/1/2019 1:40,034XX W POLK ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,1133,11,24,27,04B,1153614,1896158,2019,1/10/2019 15:16,41.87089611,-87.71149932,"(41.870896112, -87.711499322)"
11552766,JC100072,1/1/2019 0:53,039XX W VAN BUREN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1132,11,28,26,08B,1150293,1897736,2019,1/10/2019 15:16,41.87529169,-87.72365083,"(41.875291694, -87.723650826)"
11552768,JC100076,1/1/2019 0:45,035XX W LEXINGTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1133,11,24,27,08B,1152941,1896475,2019,1/10/2019 15:16,41.87177935,-87.71396176,"(41.871779347, -87.71396176)"
11552769,JC100191,1/1/2019 2:20,017XX N NEWCASTLE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2513,25,29,25,15,1130486,1910888,2019,1/10/2019 15:16,41.91174566,-87.7960732,"(41.911745659, -87.796073195)"
11552770,JC100210,1/1/2019 2:00,003XX S CENTRAL PARK BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1133,11,28,27,14,1152443,1898154,2019,1/10/2019 15:16,41.87639655,-87.71574578,"(41.876396552, -87.715745777)"
